Time_s,rpm,speed_kph,throttle_pos,engine_load,coolant_temp_C,coolant_pressure_PSI,intake_air_temp_C
4499,2282.43,35.56,10.89,15.26,98.25,14.66,27.99
4500,2293.68,35.49,10.26,12.92,98.27,14.57,27.88
4501,2305.99,35.56,9.74,14.14,98.31,14.48,28.05
4502,2310.22,35.58,9.49,14.93,98.31,14.88,27.91
4503,2320.34,35.6,9.0,13.02,98.31,14.65,27.99
4504,2285.55,35.78,9.25,14.65,98.27,14.85,28.0
4505,2314.35,35.6,10.05,14.36,98.25,14.82,27.91
4506,2273.74,35.74,9.83,14.23,98.25,14.64,27.87
4507,2279.26,35.44,10.59,14.62,98.26,14.72,27.77
4508,2277.19,35.45,11.66,16.09,98.26,14.64,27.79
4509,2263.98,35.46,11.85,17.11,98.25,14.4,27.78
4510,2245.95,35.52,12.12,18.79,98.24,14.67,27.76
4511,2260.1,35.45,11.43,18.93,98.25,14.57,27.63
4512,2276.72,35.43,9.19,17.48,98.3,14.7,27.88
4513,2272.1,35.24,9.74,17.65,98.28,14.55,27.86
4514,2264.88,35.29,10.43,18.48,98.28,14.73,27.9
4515,2290.6,35.38,10.63,19.99,98.37,14.61,27.89
4516,2279.4,35.43,11.32,19.66,98.36,14.6,27.86
4517,2277.35,35.48,10.78,18.86,98.37,14.42,28.01
4518,2271.98,35.4,11.12,17.43,98.36,14.67,27.83
4519,2323.66,35.82,12.4,21.43,98.35,14.68,27.8
4520,2302.92,35.89,12.74,19.48,98.32,14.5,27.66
4521,2317.43,35.71,13.55,18.76,98.34,14.64,27.64
4522,2279.0,35.6,14.28,19.45,98.36,14.49,27.58
4523,2259.82,35.57,12.88,18.56,98.37,14.77,27.5
4524,2256.9,35.69,13.23,18.43,98.33,14.76,27.55
4525,2257.2,35.6,12.41,18.45,98.35,14.73,27.3
4526,2254.03,35.56,11.29,16.49,98.36,14.85,27.28
4527,2255.06,35.63,10.97,16.98,98.42,14.68,27.29
4528,2244.13,35.55,12.28,17.04,98.43,14.35,27.16
4529,2274.23,35.6,11.64,16.1,98.46,14.54,27.36
4530,2253.38,35.46,10.07,15.53,98.51,14.79,27.35
4531,2269.41,35.39,8.91,14.78,98.56,15.02,27.35
4532,2281.58,35.29,9.4,16.42,98.56,14.81,27.38
4533,2259.42,35.28,8.86,16.91,98.55,14.88,27.34
4534,2250.91,35.21,7.33,16.46,98.55,14.93,27.46
4535,2250.33,35.17,6.47,14.29,98.52,14.63,27.69
4536,2283.93,35.24,6.99,14.78,98.53,14.7,27.73
4537,2271.91,35.13,7.92,14.33,98.54,14.9,27.83
4538,2340.9,35.07,7.76,15.64,98.56,14.84,27.94
4539,2344.92,35.22,8.58,17.1,98.52,14.91,27.98
4540,2340.59,35.29,9.49,17.27,98.51,14.93,28.15
4541,2348.29,35.42,8.98,18.33,98.51,14.51,28.21
4542,2301.75,35.22,8.99,18.48,98.53,14.65,28.15
4543,2319.64,35.33,8.66,20.12,98.55,15.0,28.13
4544,2285.74,35.38,9.25,20.04,98.6,14.53,27.99
4545,2300.0,35.38,8.84,19.33,98.58,14.66,28.01
4546,2282.93,35.38,7.99,19.08,98.56,14.67,27.77
4547,2265.11,35.57,8.33,20.08,98.53,14.85,27.68
4548,2302.91,35.83,9.52,21.61,98.54,14.78,27.7
4549,2298.7,35.86,10.01,19.84,98.54,14.82,27.58
4550,2266.4,35.82,10.82,20.32,98.51,14.77,27.61
4551,2287.23,35.59,11.48,20.5,98.53,14.88,27.61
4552,2261.57,35.61,11.38,20.63,98.49,14.6,27.6
4553,2289.49,35.41,10.77,19.3,98.53,15.09,27.54
4554,2286.11,35.42,10.01,18.79,98.53,14.67,27.68
4555,2256.77,35.27,8.73,18.32,98.52,14.71,27.73
4556,2271.64,34.96,9.81,18.54,98.55,14.54,27.79
4557,2279.57,35.14,9.65,17.8,98.63,14.79,27.7
4558,2233.54,35.2,8.35,15.53,98.69,14.79,27.72
4559,2233.75,34.98,9.49,15.95,98.72,14.54,27.77
4560,2241.87,35.09,9.67,17.92,98.74,14.65,27.88
4561,2247.37,34.98,10.47,17.41,98.73,15.11,27.78
4562,2244.64,35.16,10.3,18.06,98.71,14.69,27.75
4563,2260.76,35.17,9.64,17.74,98.72,14.87,27.66
4564,2271.66,35.22,10.06,18.11,98.71,14.53,27.62
4565,2270.74,35.26,10.49,18.77,98.74,14.91,27.51
4566,2264.42,35.24,10.22,18.12,98.75,14.82,27.4
4567,2266.01,35.09,11.25,18.17,98.76,14.88,27.47
4568,2252.95,35.16,11.91,19.39,98.77,14.91,27.44
4569,2233.05,35.12,12.17,19.4,98.77,14.97,27.46
4570,2212.02,34.88,11.06,18.54,98.76,14.58,27.44
4571,2213.08,34.75,9.94,17.22,98.75,14.9,27.6
4572,2199.63,34.83,10.94,16.82,98.79,14.66,27.57
4573,2199.84,34.57,9.08,14.54,98.77,14.57,27.54
4574,2229.61,34.54,9.09,14.37,98.74,14.9,27.51
4575,2223.43,34.3,9.28,14.8,98.75,15.02,27.44
4576,2223.47,34.06,8.94,13.58,98.73,14.57,27.47
4577,2215.62,33.97,9.0,12.6,98.73,14.76,27.38
4578,2239.69,33.98,9.42,13.52,98.74,14.9,27.38
4579,2266.94,33.88,8.98,14.8,98.71,14.61,27.53
4580,2247.33,33.71,9.76,15.94,98.69,14.71,27.64
4581,2256.21,34.02,10.38,16.86,98.68,14.97,27.53
4582,2291.63,34.1,10.22,16.03,98.71,15.27,27.6
4583,2258.37,34.29,9.62,17.2,98.72,14.72,27.67
4584,2272.39,34.32,9.58,15.96,98.71,14.57,27.62
4585,2231.39,34.44,11.36,16.99,98.71,14.5,27.67
4586,2231.81,34.59,10.68,17.25,98.72,14.67,27.55
4587,2229.43,34.64,11.85,17.57,98.71,14.87,27.74
4588,2195.99,34.71,10.29,17.25,98.72,14.66,27.73
4589,2223.55,34.87,9.64,18.24,98.68,14.82,27.64
4590,2229.59,35.04,9.32,18.37,98.74,14.56,27.63
4591,2214.32,35.16,10.21,17.89,98.73,14.62,27.54
4592,2227.49,35.39,10.35,18.32,98.75,14.73,27.53
4593,2251.74,35.55,11.45,17.99,98.78,14.86,27.49
4594,2221.31,35.89,11.22,18.57,98.77,14.52,27.42
4595,2166.4,35.75,11.06,16.72,98.75,14.35,27.53
4596,2181.47,35.89,10.77,16.99,98.8,14.49,27.64
4597,2181.45,36.05,12.41,18.65,98.77,14.85,27.66
4598,2222.75,35.96,11.28,16.75,98.79,14.92,27.68
4599,2224.36,35.97,10.76,16.8,98.79,14.64,27.79
4600,2240.39,36.18,10.02,18.55,98.77,14.4,27.83
4601,2245.0,36.25,10.53,18.3,98.8,14.7,27.74
4602,2222.15,36.35,9.63,16.64,98.78,14.49,27.69
4603,2233.92,36.3,11.14,16.85,98.74,14.59,27.7
4604,2216.61,36.23,11.11,16.29,98.78,14.5,27.73
4605,2200.57,36.22,11.35,15.44,98.78,14.59,27.74
4606,2192.5,36.26,11.62,16.1,98.8,15.21,27.74
4607,2183.81,36.28,11.47,15.12,98.81,14.37,27.66
4608,2195.84,36.3,11.44,15.49,98.82,15.23,27.69
4609,2202.9,36.34,11.41,16.92,98.79,14.65,27.68
4610,2222.2,36.27,11.7,17.16,98.83,14.12,27.91
4611,2202.16,36.36,10.94,17.24,98.8,14.33,27.95
4612,2210.53,36.29,10.07,16.34,98.8,14.42,27.97
4613,2212.95,36.21,10.73,17.34,98.79,14.53,28.19
4614,2227.85,36.07,10.67,17.17,98.78,14.36,28.18
4615,2241.32,36.07,9.01,16.32,98.79,14.27,28.23
4616,2250.85,36.03,8.74,15.6,98.77,14.26,28.04
4617,2236.37,35.99,10.11,15.49,98.8,14.3,28.14
4618,2244.68,36.1,10.03,16.96,98.83,14.59,28.13
4619,2241.79,36.22,9.68,16.66,98.81,14.64,28.18
4620,2274.27,36.01,8.53,16.11,98.76,14.6,28.1
4621,2278.65,36.06,8.26,16.85,98.74,14.84,28.08
4622,2281.28,36.0,7.52,15.61,98.74,14.62,27.96
4623,2255.94,35.9,8.12,15.21,98.75,14.27,28.1
4624,2246.16,35.63,8.35,15.77,98.78,14.57,28.14
4625,2254.16,35.55,8.23,15.93,98.79,14.47,28.05
4626,2254.63,35.61,7.84,16.1,98.79,14.67,28.14
4627,2256.41,35.81,9.38,17.9,98.79,14.55,28.12
4628,2222.95,35.54,8.88,17.15,98.81,14.37,28.13
4629,2212.54,35.54,8.44,16.92,98.82,14.55,28.16
4630,2213.89,35.48,8.4,16.45,98.87,14.44,28.14
4631,2244.33,35.43,8.48,16.72,98.85,14.64,27.89
4632,2209.71,35.53,9.07,16.83,98.9,14.45,27.92
4633,2196.37,35.46,9.91,16.62,98.9,14.11,27.87
4634,2168.63,35.59,10.67,17.59,98.86,14.62,27.85
4635,2188.13,35.35,12.55,17.06,98.89,14.77,27.8
4636,2221.73,35.33,10.94,16.37,98.92,14.43,27.56
4637,2235.22,35.46,11.1,17.11,98.96,14.69,27.54
4638,2251.7,35.55,10.62,17.45,99.0,14.58,27.42
4639,2233.79,35.47,12.17,16.82,99.0,14.59,27.38
4640,2245.86,35.4,12.1,16.34,99.01,14.9,27.46
4641,2233.16,35.43,10.28,15.62,98.98,14.54,27.54
4642,2237.65,35.23,10.6,16.13,98.98,14.5,27.5
4643,2250.82,35.29,10.78,17.27,99.01,14.56,27.63
4644,2245.8,35.16,11.31,17.32,99.02,14.4,27.72
4645,2262.85,35.05,10.59,17.69,99.01,14.44,27.65
4646,2257.55,34.97,10.79,18.58,99.07,14.74,27.56
4647,2260.01,34.7,10.49,18.51,99.07,14.61,27.41
4648,2294.43,34.71,9.9,17.9,99.09,14.36,27.45
4649,2297.63,34.89,10.26,18.92,99.11,14.4,27.39
4650,2274.94,34.79,10.35,16.8,99.14,14.21,27.47
4651,2260.09,34.67,11.14,17.37,99.19,14.23,27.45
4652,2273.63,34.57,11.04,17.06,99.16,14.21,27.4
4653,2288.63,34.52,11.41,17.4,99.17,14.3,27.41
4654,2278.98,34.39,10.28,16.9,99.18,14.35,27.36
4655,2240.59,34.3,11.35,16.89,99.18,14.55,27.37
4656,2218.9,34.37,10.61,17.14,99.2,14.56,27.44
4657,2222.23,34.26,11.26,16.96,99.19,14.5,27.46
4658,2234.35,34.47,11.43,17.91,99.2,14.5,27.45
4659,2254.13,34.59,11.45,16.83,99.17,14.36,27.44
4660,2211.0,34.64,11.92,16.72,99.14,14.58,27.25
4661,2230.8,34.6,10.01,15.03,99.14,14.29,27.28
4662,2258.82,34.57,9.53,16.45,99.14,14.52,27.32
4663,2206.86,34.56,10.17,17.46,99.12,14.46,27.38
4664,2210.05,34.59,11.69,17.06,99.13,14.16,27.53
4665,2227.46,34.49,11.49,17.39,99.12,14.59,27.54
4666,2198.86,34.53,9.4,17.59,99.12,14.47,27.68
4667,2191.13,34.36,9.19,16.75,99.14,14.34,27.69
4668,2204.64,34.19,9.2,17.06,99.2,14.48,27.77
4669,2195.84,34.33,10.22,18.14,99.23,14.63,27.72
4670,2190.64,34.21,10.22,17.77,99.2,14.54,27.67
4671,2198.61,34.39,9.25,18.2,99.18,14.59,27.62
4672,2177.88,34.38,10.08,18.04,99.15,14.57,27.78
4673,2162.55,34.46,10.56,18.51,99.15,14.51,27.96
4674,2180.24,34.55,9.97,18.06,99.11,14.48,28.04
4675,2205.17,34.51,10.54,18.32,99.07,14.08,28.2
4676,2216.91,34.71,10.14,20.05,99.11,14.64,28.07
4677,2245.83,34.63,9.87,17.04,99.12,14.46,27.97
4678,2251.53,34.54,9.45,14.78,99.09,14.56,27.9
4679,2284.76,34.5,9.24,15.27,99.09,14.8,27.86
4680,2284.45,35.53,10.56,21.71,99.11,14.54,27.9
4681,2290.87,36.1,9.37,17.73,99.1,14.55,27.76
4682,2302.2,36.51,10.55,17.28,99.1,14.39,27.84
4683,2298.72,37.72,11.28,24.84,99.11,14.44,27.99
4684,2295.49,38.2,11.13,19.5,99.09,14.39,28.07
4685,2297.62,39.43,11.72,25.19,99.1,14.47,28.13
4686,2310.1,40.1,11.24,21.2,99.11,14.66,28.09
4687,2377.25,40.79,10.25,20.37,99.12,15.01,27.95
4688,2438.16,42.07,10.27,24.03,99.12,14.88,27.94
4689,2454.78,43.24,9.45,22.43,99.16,14.53,28.09
4690,2471.23,43.92,8.91,18.52,99.18,14.68,28.09
4691,2456.94,44.96,8.4,20.29,99.17,14.32,28.04
4692,2473.88,45.95,10.22,20.39,99.18,14.78,28.13
4693,2499.01,47.11,9.95,21.77,99.18,14.52,28.19
4694,2531.54,47.64,10.4,18.9,99.17,14.72,28.1
4695,2561.6,48.32,11.81,20.19,99.23,14.89,28.08
4696,2606.3,48.76,12.76,20.2,99.24,14.72,28.04
4697,2662.31,49.76,12.99,23.75,99.23,14.6,28.04
4698,2609.32,51.13,13.41,26.19,99.27,14.54,28.16
4699,2611.73,52.3,14.09,24.08,99.29,14.35,28.07
4700,2598.19,53.59,16.33,26.18,99.3,14.68,28.18
4701,2599.18,54.02,16.56,23.12,99.32,14.65,28.16
4702,2577.79,54.98,17.25,27.35,99.33,14.42,28.28
4703,2584.14,56.07,19.24,29.02,99.4,14.75,28.3
4704,2590.23,56.64,19.18,25.26,99.36,14.81,28.29
4705,2619.89,57.53,20.01,29.17,99.35,14.77,28.34
4706,2631.25,57.97,19.99,26.44,99.35,14.55,28.31
4707,2647.83,58.58,20.07,27.33,99.34,14.59,28.13
4708,2637.56,59.34,19.08,27.46,99.35,14.97,28.06
4709,2665.77,60.03,18.03,28.5,99.41,14.38,28.05
4710,2645.26,61.07,17.78,30.5,99.43,14.93,27.92
4711,2644.8,61.79,18.52,29.3,99.46,14.47,27.88
4712,2664.07,62.36,19.08,28.59,99.48,14.76,27.74
4713,2655.32,63.03,20.04,29.59,99.52,14.39,27.68
4714,2656.58,64.03,20.02,31.35,99.52,14.38,27.68
4715,2660.49,64.67,20.26,30.46,99.51,14.46,27.74
4716,2692.76,65.31,20.51,30.8,99.55,15.04,27.74
4717,2714.0,66.24,20.36,31.51,99.56,14.98,27.72
4718,2759.96,67.42,20.2,33.68,99.58,14.83,27.66
4719,2820.11,67.94,18.81,29.43,99.6,14.67,27.67
4720,2846.06,69.28,19.05,34.99,99.65,14.58,27.58
4721,2857.31,70.28,19.16,32.89,99.68,14.88,27.48
4722,2889.5,71.32,20.28,33.48,99.68,14.8,27.5
4723,2896.28,72.2,21.31,33.68,99.73,14.82,27.51
4724,2923.17,73.2,21.44,36.06,99.76,14.9,27.51
4725,3003.64,74.61,23.32,38.23,99.76,14.85,27.76
4726,2956.5,75.8,23.42,36.92,99.77,14.84,27.73
4727,2930.18,77.08,24.26,37.45,99.75,14.71,27.67
4728,2901.64,78.18,24.03,35.56,99.75,14.92,27.65
4729,2874.11,78.95,22.84,31.58,99.77,14.94,27.55
4730,2869.92,79.57,22.28,31.0,99.79,14.87,27.61
4731,2834.58,80.46,23.45,32.77,99.79,14.8,27.54
4732,2820.01,78.78,22.63,26.63,99.81,14.95,27.57
4733,2779.0,77.52,21.71,27.03,99.82,14.77,27.45
4734,2794.69,75.59,21.22,26.5,99.88,15.13,27.36
4735,2862.08,74.73,20.46,26.19,99.9,15.41,27.21
4736,2878.36,73.01,21.01,25.46,99.92,14.99,27.16
4737,2864.47,71.47,22.03,25.16,99.92,15.03,27.28
4738,2894.8,70.46,21.43,26.27,99.92,15.03,27.33
4739,2905.01,69.19,21.3,26.72,99.91,14.84,27.47
4740,2957.63,68.7,21.51,28.04,99.91,15.08,27.53
4741,2981.31,67.51,21.0,27.23,99.9,14.99,27.57
4742,2978.79,65.78,19.71,26.89,99.87,14.92,27.73
4743,2946.56,64.26,18.91,27.1,99.85,14.89,27.72
4744,2915.52,62.32,18.8,27.13,99.83,15.28,27.71
4745,2892.86,60.72,18.67,27.94,99.88,14.86,27.72
4746,2866.7,59.09,16.77,27.11,99.93,15.22,27.87
4747,2816.97,57.8,16.13,26.38,99.93,14.82,27.82
4748,2756.59,56.93,15.3,23.84,99.92,14.91,27.72
4749,2766.35,56.07,15.83,24.31,99.93,14.79,27.71
4750,2732.24,55.02,15.02,24.17,99.98,14.66,27.66
4751,2705.78,53.99,14.47,24.54,99.99,14.99,27.71
4752,2648.87,52.1,13.91,23.19,100.02,15.03,27.76
4753,2640.63,51.32,14.42,23.19,100.03,14.93,27.69
4754,2699.06,49.94,15.0,22.32,100.05,15.04,27.79
4755,2719.71,48.12,15.12,21.13,100.1,15.11,27.64
4756,2733.1,46.8,15.69,21.76,100.05,14.94,27.66
4757,2734.69,44.79,16.27,22.81,100.06,15.01,27.64
4758,2722.72,43.24,14.33,22.83,100.05,14.92,27.85
4759,2716.7,42.42,14.49,23.04,100.07,14.95,27.84
4760,2697.42,40.67,13.84,23.96,100.09,15.22,27.78
4761,2659.72,39.04,12.51,22.66,100.08,15.04,27.76
4762,2602.22,38.24,12.05,22.67,100.11,14.64,27.88
4763,2564.77,36.46,12.45,21.33,100.16,14.93,27.9
4764,2540.25,35.14,13.37,19.02,100.17,15.0,27.86
4765,2509.07,33.79,11.93,17.92,100.15,14.85,27.9
4766,2486.93,32.44,12.18,17.78,100.15,15.09,27.92
4767,2465.71,31.69,13.48,18.36,100.18,15.22,28.0
4768,2422.39,29.84,14.5,18.31,100.15,14.88,27.94
4769,2379.93,30.91,11.75,23.98,100.18,14.76,28.01
4770,2351.05,31.67,13.63,24.03,100.18,14.83,28.02
4771,2313.46,32.63,14.48,26.06,100.15,14.64,27.95
4772,2311.87,33.35,12.51,23.25,100.16,15.17,27.97
4773,2325.26,34.11,12.0,21.55,100.16,14.84,28.07
4774,2338.27,35.24,13.37,23.78,100.1,14.87,28.06
4775,2346.51,36.34,13.9,25.14,100.08,14.61,28.0
4776,2342.17,37.12,13.47,22.76,100.12,14.78,27.95
4777,2341.17,37.98,13.65,23.98,100.13,15.19,27.96
4778,2351.63,39.21,14.4,27.17,100.16,14.54,27.8
4779,2351.63,39.64,13.79,22.13,100.15,15.12,27.64
4780,2377.24,40.57,13.86,25.39,100.15,14.61,27.71
4781,2340.43,40.94,14.48,21.63,100.14,15.11,27.88
4782,2356.86,41.54,13.87,24.55,100.15,14.74,27.73
4783,2388.37,42.45,12.98,25.59,100.15,14.39,27.75
4784,2467.18,42.94,12.54,24.08,100.16,14.89,27.71
4785,2489.97,43.67,12.09,26.12,100.18,14.74,27.63
4786,2513.39,44.17,11.8,25.11,100.2,14.89,27.61
4787,2519.16,44.72,10.67,24.82,100.24,14.77,27.5
4788,2581.41,45.74,11.48,27.11,100.28,15.2,27.48
4789,2591.07,46.73,12.71,26.7,100.28,14.74,27.48
4790,2660.12,47.39,12.33,24.38,100.3,14.91,27.41
4791,2667.57,47.88,12.03,23.73,100.29,15.03,27.21
4792,2715.36,49.17,12.56,29.71,100.28,14.98,27.31
4793,2665.78,50.46,12.48,29.84,100.31,14.88,27.28
4794,2616.91,51.4,13.76,28.23,100.33,14.83,27.29
4795,2610.86,52.58,13.56,30.49,100.33,15.04,27.29
4796,2617.99,53.97,13.79,30.33,100.35,14.94,27.3
4797,2596.46,54.59,13.44,23.95,100.38,15.04,27.41
4798,2586.89,55.87,14.89,27.6,100.41,14.78,27.32
4799,2574.63,56.76,15.03,26.17,100.42,14.96,27.19
4800,2580.28,57.47,16.85,24.6,100.39,14.85,27.17
4801,2561.76,58.14,17.17,24.65,100.36,14.77,27.21
4802,2516.96,58.84,18.13,24.65,100.4,14.51,27.11
4803,2499.38,59.99,18.06,27.75,100.4,15.14,27.04
4804,2519.65,60.65,17.26,24.75,100.41,15.05,27.06
4805,2526.09,61.97,17.62,29.44,100.37,14.89,26.96
4806,2555.24,63.04,17.32,27.95,100.36,15.04,26.92
4807,2573.48,63.33,15.61,23.48,100.38,14.67,27.0
4808,2588.11,63.88,16.62,26.74,100.38,14.99,26.95
4809,2604.14,64.38,16.73,27.56,100.38,14.79,27.06
4810,2655.88,65.66,16.65,32.34,100.39,14.85,27.08
4811,2691.67,66.87,17.43,31.87,100.37,14.69,27.11
4812,2753.48,67.8,17.74,30.89,100.38,14.94,27.1
4813,2781.49,68.52,19.02,31.83,100.39,14.89,26.89
4814,2769.77,69.46,19.52,33.24,100.47,15.04,26.82
4815,2782.27,70.7,19.66,35.86,100.46,15.2,26.74
4816,2821.01,71.75,20.39,35.73,100.46,14.93,26.86
4817,2861.25,72.68,20.42,35.74,100.47,14.96,26.73
4818,2883.14,73.47,20.58,35.94,100.42,15.08,26.77
4819,2900.3,73.95,21.4,33.35,100.43,14.74,26.65
4820,2920.84,74.46,20.24,32.36,100.45,15.1,26.67
4821,2882.56,75.21,19.58,33.43,100.47,15.04,26.67
4822,2854.77,76.28,19.52,36.12,100.45,15.05,26.81
4823,2813.64,77.47,19.66,37.58,100.47,15.32,26.9
4824,2808.01,78.33,20.78,35.96,100.47,14.95,26.99
4825,2804.11,78.79,19.54,33.6,100.48,15.12,27.05
4826,2797.0,79.73,19.79,36.13,100.44,15.24,27.02
4827,2781.66,80.48,19.51,34.14,100.47,15.13,27.27
4828,2799.08,81.38,21.15,34.75,100.52,14.83,27.22
4829,2829.03,81.84,21.77,32.4,100.51,15.1,27.11
4830,2821.03,82.25,21.79,31.79,100.54,15.43,27.16
4831,2815.83,83.74,22.95,39.55,100.58,15.02,27.16
4832,2834.73,84.3,21.71,34.03,100.57,15.1,27.17
4833,2821.41,85.04,23.38,35.68,100.52,14.7,27.2
4834,2812.89,86.6,23.02,40.58,100.53,14.98,26.97
4835,2820.91,87.37,23.99,35.92,100.52,14.9,27.09
4836,2851.0,88.5,24.5,37.13,100.49,15.33,27.01
4837,2856.86,89.51,24.69,35.81,100.48,15.48,27.09
4838,2883.49,90.69,25.73,38.19,100.5,15.08,26.96
4839,2870.66,91.76,26.45,37.72,100.51,15.06,27.0
4840,2914.7,92.57,26.27,35.5,100.54,15.26,26.97
4841,2972.13,93.4,25.7,36.86,100.52,15.3,26.99
4842,2977.36,94.08,25.57,37.33,100.49,15.01,26.97
4843,3009.89,94.38,25.09,35.88,100.44,15.01,26.97
4844,3027.18,94.98,25.18,38.02,100.41,14.88,26.88
4845,3050.51,95.52,25.77,38.14,100.39,15.59,26.91
4846,3065.24,95.96,25.82,37.48,100.41,15.27,26.94
4847,3077.22,96.08,25.48,35.56,100.42,15.16,27.01
4848,3077.58,96.31,24.56,36.24,100.38,15.13,27.07
4849,3073.27,96.49,24.49,36.25,100.34,15.01,27.09
4850,3112.62,96.42,22.73,34.86,100.31,15.35,26.97
4851,3091.46,96.54,21.91,32.58,100.31,15.09,26.98
4852,3106.54,96.59,22.28,33.27,100.31,15.28,27.28
4853,3119.37,96.72,22.87,34.11,100.37,15.23,27.36
4854,3130.55,96.65,22.61,32.2,100.37,15.08,27.09
4855,3154.5,96.65,22.55,32.44,100.38,15.31,27.14
4856,3154.09,96.48,22.63,32.68,100.38,15.17,27.17
4857,3174.17,96.45,22.95,31.71,100.35,15.26,27.14
4858,3218.41,96.51,22.57,31.76,100.35,15.09,27.08
4859,3214.4,96.67,21.65,31.23,100.34,15.46,27.05
4860,3174.05,96.86,21.94,30.83,100.34,15.31,27.05
4861,3176.8,96.76,23.36,30.82,100.37,15.28,26.97
4862,3177.23,96.84,22.37,30.63,100.37,15.26,27.1
4863,3190.22,96.8,22.08,30.31,100.44,15.33,27.11
4864,3153.58,96.83,21.62,30.84,100.42,15.56,27.01
4865,3168.96,96.94,23.49,31.87,100.42,15.3,27.11
4866,3166.69,96.81,22.42,31.49,100.45,15.54,26.95
4867,3189.68,96.97,22.18,33.56,100.5,15.68,26.89
4868,3182.99,96.93,21.72,32.99,100.57,15.36,26.93
4869,3204.74,96.98,20.61,33.34,100.55,15.17,27.12
4870,3175.89,97.01,19.57,33.28,100.59,15.21,27.02
4871,3182.49,97.28,20.26,35.24,100.59,15.16,26.85
4872,3168.15,97.15,20.85,34.23,100.61,15.29,26.76
4873,3165.98,97.36,20.48,34.36,100.6,15.13,26.77
4874,3229.03,97.49,21.68,34.46,100.58,15.33,26.81
4875,3209.32,97.31,19.77,33.05,100.6,15.4,27.0
4876,3203.1,97.2,18.84,32.51,100.6,15.15,27.15
4877,3181.98,97.16,18.34,33.98,100.58,15.52,27.19
4878,3180.54,97.2,18.57,33.93,100.6,15.32,27.13
4879,3182.8,97.32,18.47,32.93,100.61,15.27,27.23
4880,3172.91,97.27,18.52,32.13,100.64,15.33,27.17
4881,3210.31,97.16,19.1,33.04,100.64,15.52,27.12
4882,3235.17,97.26,20.46,33.54,100.65,15.25,27.06
4883,3214.97,97.27,21.12,33.06,100.6,15.34,26.95
4884,3232.09,97.1,21.1,32.94,100.62,15.22,26.93
4885,3221.12,97.13,20.99,32.94,100.59,15.34,26.9
4886,3196.77,97.11,21.83,32.49,100.61,15.19,26.98
4887,3185.66,96.95,23.2,33.75,100.65,15.53,27.0
4888,3164.94,96.84,23.44,35.26,100.67,15.46,26.89
4889,3191.14,96.98,22.82,35.19,100.69,15.16,26.8
4890,3176.45,96.65,22.79,33.18,100.72,14.92,26.85
4891,3206.72,96.56,23.01,33.04,100.7,15.57,26.82
4892,3209.78,96.52,22.31,33.8,100.71,15.35,26.74
4893,3202.04,96.62,22.86,34.28,100.76,15.47,26.68
4894,3193.74,96.73,22.89,34.61,100.77,15.5,26.7
4895,3232.12,96.82,23.62,34.15,100.79,15.42,26.83
4896,3230.65,96.9,22.57,34.97,100.82,15.41,26.79
4897,3218.92,96.99,21.01,34.04,100.86,15.15,26.85
4898,3235.68,96.97,20.64,33.54,100.93,15.47,26.95
4899,3245.72,97.2,20.77,34.36,100.92,15.49,26.88
4900,3222.2,97.09,19.3,31.59,100.93,15.26,26.81
4901,3220.81,96.89,18.93,31.41,100.92,15.48,26.82
4902,3183.84,96.94,20.14,32.09,100.97,15.37,26.71
4903,3187.68,97.04,20.65,33.27,100.95,15.45,26.75
4904,3198.21,97.1,20.78,31.79,100.95,15.31,26.83
4905,3209.93,97.14,19.93,30.76,100.96,15.08,26.93
4906,3191.51,97.15,20.99,30.45,100.95,15.26,26.87
4907,3179.96,96.96,20.6,30.4,100.96,15.55,26.85
4908,3189.7,96.97,20.67,29.83,100.95,15.71,26.96
4909,3218.13,96.92,20.98,30.07,100.97,15.27,27.14
4910,3219.52,96.86,21.07,29.77,100.96,15.25,27.22
4911,3208.24,96.91,22.23,30.54,100.99,15.5,27.13
4912,3229.58,97.06,22.59,30.95,101.05,15.35,27.19
4913,3230.92,96.93,22.65,29.54,101.11,15.47,27.11
4914,3233.14,96.97,22.38,30.14,101.03,15.29,27.18
4915,3247.01,96.83,22.54,31.02,101.06,15.32,27.11
4916,3242.0,97.09,22.29,33.19,101.06,15.24,26.91
4917,3221.31,97.21,22.33,33.21,101.08,15.27,26.89
4918,3219.85,97.51,22.03,35.16,101.09,15.38,26.97
4919,3244.16,97.63,21.55,33.79,101.09,15.24,27.03
4920,3281.35,97.82,20.82,35.45,101.12,15.27,27.06
4921,3251.72,97.9,20.63,35.08,101.2,15.1,27.11
4922,3282.92,97.89,20.36,33.74,101.18,15.59,27.15
4923,3270.78,97.99,21.91,34.33,101.19,15.31,27.15
4924,3267.99,97.94,22.57,33.98,101.19,15.41,27.08
4925,3298.71,97.84,22.27,34.57,101.2,15.28,27.13
4926,3282.34,97.61,21.77,34.01,101.24,15.48,27.32
4927,3271.22,97.7,22.19,33.87,101.22,15.44,27.34
4928,3254.55,97.69,23.58,34.34,101.28,15.53,27.4
4929,3253.19,97.53,23.92,33.56,101.31,15.72,27.44
4930,3256.57,97.4,22.21,33.13,101.31,15.34,27.44
4931,3239.53,97.35,22.73,33.26,101.31,15.31,27.37
4932,3267.57,97.34,23.35,32.61,101.35,15.48,27.44
4933,3248.51,97.36,24.84,34.58,101.38,15.47,27.42
